Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF54,OUT013,1127.4757944358826
FDH46,OUT045,1127.4757944358826
NCP14,OUT049,1127.4757944358826
FDH50,OUT049,1127.4757944358826
DRF15,OUT010,1127.4757944358826
FDV27,OUT027,1127.4757944358826
NCJ06,OUT049,1127.4757944358826
FDN02,OUT018,1127.4757944358826
FDQ51,OUT049,1127.4757944358826
FDQ07,OUT017,1127.4757944358826
FDS45,OUT049,1127.4757944358826
NCJ06,OUT045,1127.4757944358826
FDD36,OUT035,1127.4757944358826
FDY25,OUT045,1127.4757944358826
FDU52,OUT046,1127.4757944358826
DRK47,OUT017,1127.4757944358826
NCL30,OUT017,1127.4757944358826
FDN22,OUT035,1127.4757944358826
NCF30,OUT027,1127.4757944358826
FDK03,OUT035,1127.4757944358826
FDT45,OUT017,1127.4757944358826
NCC54,OUT027,1127.4757944358826
FDP08,OUT018,1127.4757944358826
FDU44,OUT046,1127.4757944358826
DRG39,OUT035,1127.4757944358826
FDU32,OUT049,1127.4757944358826
FDY27,OUT049,1127.4757944358826
NCP54,OUT013,1127.4757944358826
NCZ41,OUT049,1127.4757944358826
DRL49,OUT013,1127.4757944358826
FDI05,OUT018,1127.4757944358826
FDY56,OUT045,1127.4757944358826
DRC13,OUT013,1127.4757944358826
NCV29,OUT017,1127.4757944358826
FDR24,OUT049,1127.4757944358826
FDZ34,OUT018,1127.4757944358826
FDP37,OUT035,1127.4757944358826
FDX08,OUT027,1127.4757944358826
FDS57,OUT045,1127.4757944358826
NCG18,OUT049,1127.4757944358826
FDK25,OUT018,1127.4757944358826
FDH53,OUT049,1127.4757944358826
DRI59,OUT018,1127.4757944358826
FDA52,OUT046,1127.4757944358826
FDT20,OUT010,1127.4757944358826
FDE36,OUT019,1127.4757944358826
FDI24,OUT017,1127.4757944358826
FDB28,OUT018,1127.4757944358826
FDV11,OUT017,1127.4757944358826
FDP01,OUT046,1127.4757944358826
FDD34,OUT027,1127.4757944358826
FDJ50,OUT027,1127.4757944358826
FDZ44,OUT013,1127.4757944358826
DRO59,OUT035,1127.4757944358826
DRB48,OUT045,1127.4757944358826
FDR21,OUT018,1127.4757944358826
NCE42,OUT010,1127.4757944358826
FDO23,OUT046,1127.4757944358826
NCE30,OUT018,1127.4757944358826
FDQ22,OUT035,1127.4757944358826
FDY01,OUT045,1127.4757944358826
FDS08,OUT017,1127.4757944358826
FDG28,OUT018,1127.4757944358826
FDQ51,OUT018,1127.4757944358826
FDB05,OUT017,1127.4757944358826
FDO56,OUT049,1127.4757944358826
FDE02,OUT018,1127.4757944358826
FDN45,OUT017,1127.4757944358826
FDS09,OUT013,1127.4757944358826
NCA54,OUT018,1127.4757944358826
FDP09,OUT010,1127.4757944358826
FDC53,OUT045,1127.4757944358826
NCM55,OUT017,1127.4757944358826
FDL09,OUT018,1127.4757944358826
FDA11,OUT019,1127.4757944358826
FDA50,OUT045,1127.4757944358826
FDC23,OUT017,1127.4757944358826
FDE22,OUT049,1127.4757944358826
FDD23,OUT046,1127.4757944358826
NCA29,OUT049,1127.4757944358826
FDK38,OUT046,1127.4757944358826
DRC13,OUT046,1127.4757944358826
NCP43,OUT049,1127.4757944358826
FDX28,OUT049,1127.4757944358826
FDF08,OUT049,1127.4757944358826
FDZ33,OUT046,1127.4757944358826
FDD10,OUT049,1127.4757944358826
FDO58,OUT017,1127.4757944358826
FDI50,OUT017,1127.4757944358826
FDO58,OUT045,1127.4757944358826
FDX08,OUT013,1127.4757944358826
NCK17,OUT010,1127.4757944358826
FDF39,OUT035,1127.4757944358826
FDU45,OUT010,1127.4757944358826
NCJ18,OUT018,1127.4757944358826
DRC27,OUT019,1127.4757944358826
DRC25,OUT035,1127.4757944358826
FDU59,OUT035,1127.4757944358826
FDU28,OUT035,1127.4757944358826
NCP30,OUT046,1127.4757944358826
FDB39,OUT018,1127.4757944358826
FDE41,OUT013,1127.4757944358826
DRH11,OUT010,1127.4757944358826
FDA58,OUT045,1127.4757944358826
FDU50,OUT046,1127.4757944358826
FDM34,OUT013,1127.4757944358826
FDM44,OUT027,1127.4757944358826
FDR39,OUT045,1127.4757944358826
FDM25,OUT045,1127.4757944358826
FDQ49,OUT049,1127.4757944358826
DRH25,OUT018,1127.4757944358826
FDM09,OUT027,1127.4757944358826
FDL44,OUT019,1127.4757944358826
NCR42,OUT018,1127.4757944358826
DRL59,OUT046,1127.4757944358826
FDX43,OUT013,1127.4757944358826
DRK47,OUT010,1127.4757944358826
FDU48,OUT018,1127.4757944358826
FDY12,OUT045,1127.4757944358826
NCN43,OUT018,1127.4757944358826
NCM55,OUT018,1127.4757944358826
FDQ21,OUT027,1127.4757944358826
FDX13,OUT035,1127.4757944358826
NCK30,OUT027,1127.4757944358826
FDG20,OUT049,1127.4757944358826
DRG27,OUT017,1127.4757944358826
FDY14,OUT018,1127.4757944358826
FDP59,OUT035,1127.4757944358826
FDU60,OUT017,1127.4757944358826
NCC18,OUT019,1127.4757944358826
DRJ39,OUT017,1127.4757944358826
FDS07,OUT049,1127.4757944358826
FDM08,OUT027,1127.4757944358826
FDP51,OUT045,1127.4757944358826
FDU16,OUT035,1127.4757944358826
FDH12,OUT013,1127.4757944358826
DRE48,OUT010,1127.4757944358826
NCL42,OUT027,1127.4757944358826
FDR21,OUT045,1127.4757944358826
NCW29,OUT035,1127.4757944358826
FDO11,OUT013,1127.4757944358826
NCM31,OUT049,1127.4757944358826
FDV35,OUT019,1127.4757944358826
FDF58,OUT017,1127.4757944358826
NCE43,OUT049,1127.4757944358826
FDA02,OUT035,1127.4757944358826
DRL37,OUT010,1127.4757944358826
FDR24,OUT018,1127.4757944358826
FDW59,OUT049,1127.4757944358826
FDS22,OUT049,1127.4757944358826
FDW24,OUT017,1127.4757944358826
FDU24,OUT035,1127.4757944358826
FDA21,OUT027,1127.4757944358826
FDH58,OUT027,1127.4757944358826
FDW36,OUT018,1127.4757944358826
FDI45,OUT027,1127.4757944358826
FDU01,OUT018,1127.4757944358826
FDF35,OUT027,1127.4757944358826
FDU43,OUT019,1127.4757944358826
FDE24,OUT019,1127.4757944358826
FDK50,OUT049,1127.4757944358826
FDG31,OUT045,1127.4757944358826
FDC60,OUT045,1127.4757944358826
FDL36,OUT013,1127.4757944358826
FDP21,OUT013,1127.4757944358826
FDW16,OUT045,1127.4757944358826
FDX02,OUT017,1127.4757944358826
FDQ58,OUT027,1127.4757944358826
FDT51,OUT046,1127.4757944358826
FDD59,OUT049,1127.4757944358826
NCM42,OUT018,1127.4757944358826
FDA57,OUT018,1127.4757944358826
FDZ48,OUT035,1127.4757944358826
FDE46,OUT045,1127.4757944358826
NCZ30,OUT019,1127.4757944358826
FDB56,OUT017,1127.4757944358826
FDA25,OUT027,1127.4757944358826
FDD20,OUT013,1127.4757944358826
FDL25,OUT013,1127.4757944358826
NCO18,OUT049,1127.4757944358826
FDJ45,OUT017,1127.4757944358826
FDR12,OUT035,1127.4757944358826
NCF19,OUT010,1127.4757944358826
FDK25,OUT046,1127.4757944358826
NCR17,OUT046,1127.4757944358826
FDC52,OUT046,1127.4757944358826
NCA54,OUT017,1127.4757944358826
FDR45,OUT010,1127.4757944358826
NCM19,OUT049,1127.4757944358826
FDF39,OUT027,1127.4757944358826
FDX23,OUT049,1127.4757944358826
FDD58,OUT027,1127.4757944358826
FDX28,OUT013,1127.4757944358826
NCD31,OUT013,1127.4757944358826
FDU57,OUT018,1127.4757944358826
FDI27,OUT046,1127.4757944358826
NCM42,OUT046,1127.4757944358826
FDD32,OUT027,1127.4757944358826
FDI34,OUT013,1127.4757944358826
NCM29,OUT049,1127.4757944358826
FDG46,OUT018,1127.4757944358826
DRC01,OUT010,1127.4757944358826
FDB15,OUT027,1127.4757944358826
NCA17,OUT027,1127.4757944358826
FDF10,OUT046,1127.4757944358826
FDR26,OUT027,1127.4757944358826
FDI02,OUT049,1127.4757944358826
NCM54,OUT010,1127.4757944358826
FDF14,OUT013,1127.4757944358826
FDJ33,OUT010,1127.4757944358826
FDM20,OUT035,1127.4757944358826
FDC03,OUT027,1127.4757944358826
NCX05,OUT046,1127.4757944358826
NCM41,OUT027,1127.4757944358826
NCU29,OUT010,1127.4757944358826
FDQ59,OUT017,1127.4757944358826
FDH46,OUT010,1127.4757944358826
FDH09,OUT013,1127.4757944358826
NCD06,OUT045,1127.4757944358826
FDC15,OUT035,1127.4757944358826
DRD37,OUT027,1127.4757944358826
FDT28,OUT027,1127.4757944358826
FDR28,OUT027,1127.4757944358826
FDT38,OUT017,1127.4757944358826
FDV34,OUT027,1127.4757944358826
FDY52,OUT035,1127.4757944358826
FDB34,OUT013,1127.4757944358826
DRL23,OUT018,1127.4757944358826
DRB24,OUT046,1127.4757944358826
FDJ50,OUT046,1127.4757944358826
FDQ49,OUT035,1127.4757944358826
FDP20,OUT035,1127.4757944358826
FDV19,OUT027,1127.4757944358826
NCR54,OUT045,1127.4757944358826
FDO09,OUT010,1127.4757944358826
FDS57,OUT018,1127.4757944358826
FDN10,OUT049,1127.4757944358826
FDV23,OUT049,1127.4757944358826
FDY28,OUT049,1127.4757944358826
DRG51,OUT013,1127.4757944358826
FDD45,OUT019,1127.4757944358826
NCL18,OUT027,1127.4757944358826
NCM29,OUT013,1127.4757944358826
FDF17,OUT027,1127.4757944358826
FDE22,OUT017,1127.4757944358826
FDQ22,OUT017,1127.4757944358826
FDS01,OUT013,1127.4757944358826
FDW35,OUT027,1127.4757944358826
FDJ33,OUT046,1127.4757944358826
NCF54,OUT035,1127.4757944358826
FDE09,OUT013,1127.4757944358826
NCE06,OUT045,1127.4757944358826
DRH49,OUT049,1127.4757944358826
FDY43,OUT045,1127.4757944358826
NCT05,OUT017,1127.4757944358826
FDZ34,OUT045,1127.4757944358826
FDL38,OUT017,1127.4757944358826
FDZ31,OUT017,1127.4757944358826
FDR14,OUT035,1127.4757944358826
NCN54,OUT049,1127.4757944358826
NCC42,OUT027,1127.4757944358826
FDK08,OUT017,1127.4757944358826
FDP59,OUT013,1127.4757944358826
FDV22,OUT035,1127.4757944358826
FDD33,OUT035,1127.4757944358826
DRE60,OUT027,1127.4757944358826
FDK52,OUT046,1127.4757944358826
FDA02,OUT017,1127.4757944358826
FDM56,OUT049,1127.4757944358826
FDE57,OUT035,1127.4757944358826
FDM32,OUT045,1127.4757944358826
NCQ30,OUT027,1127.4757944358826
FDQ27,OUT027,1127.4757944358826
FDT60,OUT027,1127.4757944358826
FDU43,OUT049,1127.4757944358826
NCO55,OUT035,1127.4757944358826
FDG02,OUT045,1127.4757944358826
FDJ28,OUT013,1127.4757944358826
FDP40,OUT045,1127.4757944358826
FDJ38,OUT045,1127.4757944358826
NCC54,OUT017,1127.4757944358826
NCZ41,OUT046,1127.4757944358826
FDK38,OUT019,1127.4757944358826
FDU52,OUT013,1127.4757944358826
FDC40,OUT046,1127.4757944358826
NCR30,OUT017,1127.4757944358826
NCN18,OUT017,1127.4757944358826
FDB50,OUT035,1127.4757944358826
FDG04,OUT013,1127.4757944358826
FDR26,OUT035,1127.4757944358826
NCT17,OUT018,1127.4757944358826
FDX35,OUT027,1127.4757944358826
FDS12,OUT046,1127.4757944358826
NCZ29,OUT027,1127.4757944358826
FDB38,OUT010,1127.4757944358826
FDP12,OUT013,1127.4757944358826
FDP22,OUT046,1127.4757944358826
FDS26,OUT018,1127.4757944358826
FDR52,OUT046,1127.4757944358826
DRJ13,OUT046,1127.4757944358826
FDU48,OUT027,1127.4757944358826
FDE29,OUT035,1127.4757944358826
NCT29,OUT049,1127.4757944358826
DRK37,OUT018,1127.4757944358826
FDK55,OUT046,1127.4757944358826
FDR07,OUT046,1127.4757944358826
FDO21,OUT027,1127.4757944358826
FDK46,OUT049,1127.4757944358826
FDB12,OUT045,1127.4757944358826
FDT31,OUT027,1127.4757944358826
FDJ33,OUT045,1127.4757944358826
FDC26,OUT027,1127.4757944358826
NCQ02,OUT045,1127.4757944358826
FDP08,OUT010,1127.4757944358826
FDB11,OUT027,1127.4757944358826
FDV55,OUT013,1127.4757944358826
FDW20,OUT049,1127.4757944358826
NCJ18,OUT019,1127.4757944358826
FDC41,OUT018,1127.4757944358826
FDE14,OUT027,1127.4757944358826
FDG35,OUT013,1127.4757944358826
FDF45,OUT035,1127.4757944358826
FDS19,OUT027,1127.4757944358826
FDS58,OUT019,1127.4757944358826
FDA26,OUT017,1127.4757944358826
FDM32,OUT049,1127.4757944358826
FDL45,OUT046,1127.4757944358826
FDZ55,OUT049,1127.4757944358826
FDY37,OUT049,1127.4757944358826
FDO46,OUT046,1127.4757944358826
FDQ60,OUT046,1127.4757944358826
FDA19,OUT018,1127.4757944358826
FDL15,OUT046,1127.4757944358826
FDM10,OUT018,1127.4757944358826
NCL05,OUT017,1127.4757944358826
DRK49,OUT010,1127.4757944358826
NCE18,OUT027,1127.4757944358826
FDG40,OUT049,1127.4757944358826
DRI59,OUT045,1127.4757944358826
FDK28,OUT035,1127.4757944358826
NCD06,OUT019,1127.4757944358826
FDO11,OUT019,1127.4757944358826
FDK27,OUT046,1127.4757944358826
FDT43,OUT027,1127.4757944358826
FDD38,OUT018,1127.4757944358826
FDA16,OUT049,1127.4757944358826
FDL14,OUT027,1127.4757944358826
NCM17,OUT049,1127.4757944358826
FDD20,OUT045,1127.4757944358826
FDA40,OUT045,1127.4757944358826
FDL43,OUT045,1127.4757944358826
FDV15,OUT045,1127.4757944358826
FDE52,OUT046,1127.4757944358826
NCL17,OUT010,1127.4757944358826
NCJ31,OUT045,1127.4757944358826
FDR60,OUT045,1127.4757944358826
NCA18,OUT035,1127.4757944358826
FDS21,OUT027,1127.4757944358826
FDW09,OUT035,1127.4757944358826
FDL26,OUT035,1127.4757944358826
FDS47,OUT018,1127.4757944358826
FDC39,OUT046,1127.4757944358826
FDT51,OUT035,1127.4757944358826
FDK40,OUT035,1127.4757944358826
NCG19,OUT045,1127.4757944358826
FDZ07,OUT046,1127.4757944358826
FDF08,OUT027,1127.4757944358826
FDO04,OUT013,1127.4757944358826
FDK41,OUT018,1127.4757944358826
FDP15,OUT049,1127.4757944358826
NCD43,OUT018,1127.4757944358826
NCP18,OUT013,1127.4757944358826
FDZ51,OUT046,1127.4757944358826
DRH13,OUT035,1127.4757944358826
FDF38,OUT045,1127.4757944358826
NCI43,OUT045,1127.4757944358826
FDM38,OUT027,1127.4757944358826
FDS03,OUT013,1127.4757944358826
DRJ47,OUT017,1127.4757944358826
FDT50,OUT010,1127.4757944358826
FDV02,OUT046,1127.4757944358826
NCG18,OUT017,1127.4757944358826
FDW52,OUT046,1127.4757944358826
FDS40,OUT035,1127.4757944358826
FDN31,OUT017,1127.4757944358826
FDA37,OUT045,1127.4757944358826
FDA15,OUT046,1127.4757944358826
FDL39,OUT046,1127.4757944358826
FDJ53,OUT045,1127.4757944358826
FDX22,OUT013,1127.4757944358826
NCZ42,OUT045,1127.4757944358826
FDD56,OUT027,1127.4757944358826
FDD40,OUT017,1127.4757944358826
FDS50,OUT013,1127.4757944358826
NCN14,OUT013,1127.4757944358826
FDT15,OUT013,1127.4757944358826
NCS18,OUT027,1127.4757944358826
NCO26,OUT010,1127.4757944358826
FDF58,OUT018,1127.4757944358826
NCB19,OUT013,1127.4757944358826
FDH26,OUT017,1127.4757944358826
DRB24,OUT027,1127.4757944358826
FDA49,OUT018,1127.4757944358826
FDB32,OUT045,1127.4757944358826
FDI36,OUT017,1127.4757944358826
NCA17,OUT010,1127.4757944358826
FDH22,OUT013,1127.4757944358826
NCM26,OUT018,1127.4757944358826
FDT15,OUT027,1127.4757944358826
FDB16,OUT018,1127.4757944358826
NCP54,OUT027,1127.4757944358826
FDJ36,OUT013,1127.4757944358826
FDO28,OUT045,1127.4757944358826
FDU09,OUT013,1127.4757944358826
FDF29,OUT017,1127.4757944358826
FDY08,OUT013,1127.4757944358826
DRJ59,OUT018,1127.4757944358826
FDT23,OUT027,1127.4757944358826
FDU15,OUT018,1127.4757944358826
FDT47,OUT013,1127.4757944358826
FDI53,OUT019,1127.4757944358826
FDR59,OUT018,1127.4757944358826
FDD53,OUT035,1127.4757944358826
FDY51,OUT017,1127.4757944358826
FDT04,OUT049,1127.4757944358826
FDU51,OUT049,1127.4757944358826
FDG14,OUT035,1127.4757944358826
NCU06,OUT045,1127.4757944358826
DRG25,OUT046,1127.4757944358826
DRH49,OUT035,1127.4757944358826
FDN15,OUT035,1127.4757944358826
FDL43,OUT018,1127.4757944358826
NCT18,OUT049,1127.4757944358826
NCB31,OUT013,1127.4757944358826
FDK57,OUT035,1127.4757944358826
FDY04,OUT019,1127.4757944358826
NCP54,OUT046,1127.4757944358826
FDF41,OUT013,1127.4757944358826
FDM01,OUT045,1127.4757944358826
FDW03,OUT045,1127.4757944358826
FDF28,OUT045,1127.4757944358826
FDY37,OUT017,1127.4757944358826
FDQ03,OUT017,1127.4757944358826
FDP51,OUT027,1127.4757944358826
FDJ40,OUT017,1127.4757944358826
FDC32,OUT049,1127.4757944358826
DRI49,OUT027,1127.4757944358826
NCW54,OUT017,1127.4757944358826
FDF09,OUT017,1127.4757944358826
FDP45,OUT018,1127.4757944358826
DRJ23,OUT018,1127.4757944358826
FDS59,OUT017,1127.4757944358826
FDY08,OUT046,1127.4757944358826
FDX16,OUT049,1127.4757944358826
FDY16,OUT018,1127.4757944358826
FDK32,OUT035,1127.4757944358826
FDQ22,OUT013,1127.4757944358826
NCC31,OUT018,1127.4757944358826
FDG58,OUT049,1127.4757944358826
DRF48,OUT013,1127.4757944358826
DRH36,OUT049,1127.4757944358826
NCR30,OUT035,1127.4757944358826
FDB03,OUT019,1127.4757944358826
FDZ28,OUT027,1127.4757944358826
FDR35,OUT017,1127.4757944358826
DRD15,OUT027,1127.4757944358826
FDJ33,OUT019,1127.4757944358826
FDA56,OUT010,1127.4757944358826
FDP56,OUT046,1127.4757944358826
NCT30,OUT046,1127.4757944358826
FDK15,OUT017,1127.4757944358826
FDH44,OUT018,1127.4757944358826
FDV01,OUT013,1127.4757944358826
DRG03,OUT017,1127.4757944358826
FDG50,OUT027,1127.4757944358826
FDR16,OUT010,1127.4757944358826
FDZ60,OUT046,1127.4757944358826
DRG03,OUT045,1127.4757944358826
FDS56,OUT018,1127.4757944358826
FDU33,OUT045,1127.4757944358826
DRD27,OUT035,1127.4757944358826
FDW22,OUT046,1127.4757944358826
DRA24,OUT045,1127.4757944358826
FDF38,OUT049,1127.4757944358826
FDX48,OUT013,1127.4757944358826
FDS58,OUT018,1127.4757944358826
FDC32,OUT046,1127.4757944358826
NCQ29,OUT045,1127.4757944358826
DRK39,OUT018,1127.4757944358826
NCS38,OUT017,1127.4757944358826
DRO47,OUT013,1127.4757944358826
DRG27,OUT027,1127.4757944358826
FDC57,OUT027,1127.4757944358826
FDS55,OUT046,1127.4757944358826
NCJ06,OUT018,1127.4757944358826
FDO01,OUT019,1127.4757944358826
NCM55,OUT045,1127.4757944358826
FDC52,OUT049,1127.4757944358826
FDQ15,OUT045,1127.4757944358826
NCT30,OUT027,1127.4757944358826
NCR42,OUT027,1127.4757944358826
FDD28,OUT035,1127.4757944358826
FDQ34,OUT049,1127.4757944358826
FDZ12,OUT027,1127.4757944358826
DRE13,OUT019,1127.4757944358826
NCN07,OUT019,1127.4757944358826
FDM28,OUT035,1127.4757944358826
FDI10,OUT017,1127.4757944358826
FDQ25,OUT013,1127.4757944358826
FDA38,OUT010,1127.4757944358826
DRI13,OUT049,1127.4757944358826
FDY20,OUT027,1127.4757944358826
NCZ53,OUT035,1127.4757944358826
NCM31,OUT013,1127.4757944358826
DRB01,OUT017,1127.4757944358826
DRF37,OUT046,1127.4757944358826
NCF42,OUT049,1127.4757944358826
FDF16,OUT018,1127.4757944358826
FDB41,OUT013,1127.4757944358826
FDR34,OUT013,1127.4757944358826
FDR15,OUT018,1127.4757944358826
NCV42,OUT019,1127.4757944358826
FDW51,OUT035,1127.4757944358826
FDU36,OUT017,1127.4757944358826
FDX60,OUT049,1127.4757944358826
FDY03,OUT035,1127.4757944358826
FDW55,OUT045,1127.4757944358826
FDT01,OUT010,1127.4757944358826
FDG58,OUT013,1127.4757944358826
FDK21,OUT017,1127.4757944358826
NCS41,OUT019,1127.4757944358826
FDS10,OUT045,1127.4757944358826
NCT53,OUT046,1127.4757944358826
FDJ28,OUT018,1127.4757944358826
FDX44,OUT045,1127.4757944358826
FDT20,OUT018,1127.4757944358826
FDO44,OUT017,1127.4757944358826
NCX17,OUT049,1127.4757944358826
FDY01,OUT017,1127.4757944358826
FDJ12,OUT027,1127.4757944358826
DRK35,OUT018,1127.4757944358826
FDD47,OUT019,1127.4757944358826
NCM53,OUT035,1127.4757944358826
FDO45,OUT013,1127.4757944358826
NCM42,OUT010,1127.4757944358826
FDE04,OUT046,1127.4757944358826
NCI30,OUT027,1127.4757944358826
FDZ19,OUT013,1127.4757944358826
FDW57,OUT013,1127.4757944358826
FDA25,OUT013,1127.4757944358826
FDT22,OUT046,1127.4757944358826
FDP51,OUT013,1127.4757944358826
FDD48,OUT027,1127.4757944358826
FDY39,OUT035,1127.4757944358826
FDO48,OUT010,1127.4757944358826
FDD23,OUT027,1127.4757944358826
DRN35,OUT027,1127.4757944358826
FDT01,OUT035,1127.4757944358826
FDC20,OUT010,1127.4757944358826
DRJ35,OUT035,1127.4757944358826
FDB32,OUT046,1127.4757944358826
FDL24,OUT046,1127.4757944358826
NCV42,OUT035,1127.4757944358826
FDZ46,OUT046,1127.4757944358826
FDC15,OUT013,1127.4757944358826
FDD08,OUT019,1127.4757944358826
FDY50,OUT049,1127.4757944358826
FDD36,OUT013,1127.4757944358826
FDG57,OUT027,1127.4757944358826
FDL21,OUT018,1127.4757944358826
FDN16,OUT027,1127.4757944358826
FDJ09,OUT027,1127.4757944358826
FDS01,OUT010,1127.4757944358826
FDV33,OUT017,1127.4757944358826
DRE12,OUT017,1127.4757944358826
FDR07,OUT013,1127.4757944358826
FDP48,OUT010,1127.4757944358826
NCB55,OUT035,1127.4757944358826
FDQ08,OUT013,1127.4757944358826
FDR34,OUT035,1127.4757944358826
FDO33,OUT046,1127.4757944358826
FDP13,OUT045,1127.4757944358826
FDX12,OUT049,1127.4757944358826
NCT06,OUT049,1127.4757944358826
FDR16,OUT019,1127.4757944358826
FDE36,OUT046,1127.4757944358826
FDZ36,OUT049,1127.4757944358826
FDV13,OUT045,1127.4757944358826
NCZ17,OUT035,1127.4757944358826
FDU56,OUT045,1127.4757944358826
FDM09,OUT035,1127.4757944358826
FDV02,OUT017,1127.4757944358826
FDS34,OUT018,1127.4757944358826
FDA11,OUT049,1127.4757944358826
FDP09,OUT017,1127.4757944358826
FDB29,OUT027,1127.4757944358826
FDT19,OUT017,1127.4757944358826
DRH15,OUT017,1127.4757944358826
FDY38,OUT046,1127.4757944358826
FDF14,OUT027,1127.4757944358826
FDN48,OUT010,1127.4757944358826
FDQ12,OUT013,1127.4757944358826
NCJ43,OUT045,1127.4757944358826
FDE17,OUT019,1127.4757944358826
FDB05,OUT035,1127.4757944358826
FDH10,OUT045,1127.4757944358826
NCR06,OUT017,1127.4757944358826
FDU32,OUT018,1127.4757944358826
FDD56,OUT049,1127.4757944358826
FDO36,OUT018,1127.4757944358826
FDH16,OUT010,1127.4757944358826
FDX10,OUT018,1127.4757944358826
FDZ37,OUT017,1127.4757944358826
FDU31,OUT010,1127.4757944358826
DRC49,OUT049,1127.4757944358826
FDL15,OUT045,1127.4757944358826
FDN32,OUT019,1127.4757944358826
DRH59,OUT027,1127.4757944358826
NCU29,OUT049,1127.4757944358826
FDR37,OUT019,1127.4757944358826
FDS14,OUT018,1127.4757944358826
FDU02,OUT027,1127.4757944358826
FDJ08,OUT035,1127.4757944358826
NCZ06,OUT045,1127.4757944358826
FDO31,OUT049,1127.4757944358826
FDH31,OUT018,1127.4757944358826
FDS58,OUT017,1127.4757944358826
NCA53,OUT027,1127.4757944358826
FDF50,OUT046,1127.4757944358826
NCW42,OUT049,1127.4757944358826
NCQ17,OUT045,1127.4757944358826
FDK51,OUT018,1127.4757944358826
NCW41,OUT010,1127.4757944358826
NCR29,OUT017,1127.4757944358826
